update_date,update_time,NOFO_Region,Positive_Cases,Deaths,Tested
2020-06-04 0:00:00,14:45,Out Of State,119,1,5425
2020-06-05 0:00:00,14:45,Out Of State,116,1,5555
2020-06-06 0:00:00,14:45,Out Of State,115,1,5623
2020-06-07 0:00:00,14:45,Out Of State,113,1,5730
2020-06-08 0:00:00,14:45,Out Of State,114,1,5818
2020-06-09 0:00:00,14:45,Out Of State,118,1,5948
2020-06-10 0:00:00,14:45,Out Of State,115,1,6079
2020-06-11 0:00:00,14:45,Out Of State,118,1,6350
2020-06-12 0:00:00,14:45,Out Of State,111,1,6511
2020-06-13 0:00:00,14:45,Out Of State,118,1,6726
2020-06-14 0:00:00,14:45,Out Of State,119,1,6780
2020-06-15 0:00:00,14:45,Out Of State,114,1,6866
2020-06-16 0:00:00,14:45,Out Of State,111,1,7065
2020-06-17 0:00:00,14:45,Out Of State,58,0,7277
2020-06-18 0:00:00,14:45,Out Of State,6,0,7404
2020-06-19 0:00:00,14:45,Out Of State,7,0,7550
2020-06-20 0:00:00,13:45,Out Of State,9,0,7671
2020-06-21 0:00:00,14:45,Out Of State,10,0,7799
2020-06-22 0:00:00,14:45,Out Of State,6,0,7936
2020-06-23 0:00:00,14:45,Out Of State,7,0,8172
2020-06-24 0:00:00,20:58,Out Of State,1,0,8495
2020-06-26 0:00:00,14:45,Out Of State,1,0,9957
2020-06-29 0:00:00,14:45,Out Of State,1,0,10594
2020-06-30 0:00:00,14:45,Out Of State,1,0,11519
2020-07-01 0:00:00,15:45,Out Of State,1,0,12118
2020-07-06 0:00:00,14:45,Out Of State,3,0,15305
2020-07-08 0:00:00,14:45,Out Of State,1,0,16205
2020-07-09 0:00:00,14:45,Out Of State,1,1,16839
2020-07-10 0:00:00,14:45,Out Of State,2,0,17371
2020-07-13 0:00:00,14:45,Out Of State,3,0,18886
2020-07-14 0:00:00,14:45,Out Of State,3,0,19259
2020-07-15 0:00:00,12:45,Out Of State,1,0,19982
2020-07-16 0:00:00,14:45,Out Of State,1,0,20721
2020-07-17 0:00:00,14:45,Out Of State,4,0,21446
2020-07-19 0:00:00,12:45,Out Of State,1,0,22821
2020-07-20 0:00:00,14:45,Out Of State,3,0,23110
2020-07-21 0:00:00,14:45,Out Of State,2,0,23572
2020-07-22 0:00:00,12:45,Out Of State,3,0,24519
2020-07-24 0:00:00,12:45,Out Of State,1,0,26175
2020-07-25 0:00:00,12:45,Out Of State,1,1,26852
2020-07-27 0:00:00,12:45,Out Of State,4,0,28023
2020-07-29 0:00:00,12:45,Out Of State,2,0,29116
2020-07-30 0:00:00,12:45,Out Of State,3,0,29774
2020-07-31 0:00:00,12:45,Out Of State,3,0,30349
2020-08-01 0:00:00,12:45,Out Of State,1,0,30935
2020-08-05 0:00:00,12:45,Out Of State,2,0,33404
2020-08-11 0:00:00,12:45,Out Of State,1,0,36704
2020-08-13 0:00:00,12:45,Out Of State,3,0,37117
2020-08-14 0:00:00,12:45,Out Of State,1,0,37377
2020-08-17 0:00:00,12:45,Out Of State,2,0,38109
2020-08-18 0:00:00,13:45,Out Of State,1,0,38263
2020-08-19 0:00:00,12:45,Out Of State,2,0,38493
2020-08-20 0:00:00,12:45,Out Of State,3,0,38781
2020-08-24 0:00:00,12:45,Out Of State,1,0,39674
2020-08-27 0:00:00,12:45,Out Of State,2,0,40386
2020-08-31 0:00:00,12:45,Out Of State,2,0,41190
2020-09-01 0:00:00,12:45,Out Of State,2,0,41220
2020-09-04 0:00:00,12:45,Out Of State,1,0,41967
2020-09-05 0:00:00,12:45,Out Of State,11,0,42134
2020-09-09 0:00:00,12:45,Out Of State,4,0,42842
2020-09-10 0:00:00,12:45,Out Of State,1,0,43058
2020-09-14 0:00:00,19:55,Out Of State,1,0,43931
2020-09-15 0:00:00,12:45,Out Of State,4,0,44047
2020-09-16 0:00:00,12:45,Out Of State,4,0,44267
2020-09-17 0:00:00,12:45,Out Of State,3,0,44576
2020-09-18 0:00:00,12:45,Out Of State,2,0,44775
2020-09-19 0:00:00,12:45,Out Of State,2,0,45154
2020-09-20 0:00:00,12:45,Out Of State,2,0,45296
2020-09-21 0:00:00,12:45,Out Of State,5,0,45474
2020-09-22 0:00:00,12:45,Out Of State,2,0,45634
2020-09-23 0:00:00,12:45,Out Of State,2,0,45838
2020-09-24 0:00:00,12:45,Out Of State,3,0,46070
2020-09-25 0:00:00,12:45,Out Of State,4,0,46359
2020-09-26 0:00:00,11:45,Out Of State,3,0,46650
2020-09-27 0:00:00,12:45,Out Of State,2,0,46808
2020-09-28 0:00:00,12:45,Out Of State,2,0,46990
2020-09-29 0:00:00,12:45,Out Of State,2,0,47137
2020-09-30 0:00:00,12:45,Out Of State,3,0,47330
2020-10-01 0:00:00,12:45,Out Of State,3,0,47581
2020-10-02 0:00:00,12:45,Out Of State,1,0,47875
2020-10-03 0:00:00,12:45,Out Of State,1,0,48204
2020-10-04 0:00:00,12:45,Out Of State,1,0,48388
2020-10-05 0:00:00,12:45,Out Of State,1,0,48485
2020-10-06 0:00:00,12:45,Out Of State,1,0,48668
2020-10-07 0:00:00,14:45,Out Of State,4,0,48880
2020-10-08 0:00:00,12:45,Out Of State,2,0,49170
2020-10-09 0:00:00,12:45,Out Of State,1,0,49444
2020-10-10 0:00:00,12:45,Out Of State,1,0,49718
2020-10-11 0:00:00,12:45,Out Of State,2,0,49931
2020-10-12 0:00:00,12:45,Out Of State,1,0,50078
2020-10-12 0:00:00,9:45,Out Of State,2,0,49931
2020-10-13 0:00:00,12:45,Out Of State,3,1,50271
2020-10-14 0:00:00,12:45,Out Of State,1,0,50591
2020-10-15 0:00:00,12:45,Out Of State,2,0,50909
2020-10-16 0:00:00,12:45,Out Of State,2,0,51177
2020-10-17 0:00:00,12:45,Out Of State,1,0,51496
2020-10-18 0:00:00,12:45,Out Of State,1,0,51771
2020-10-19 0:00:00,12:45,Out Of State,2,0,51943
2020-10-20 0:00:00,12:45,Out Of State,2,0,52156
2020-10-21 0:00:00,12:45,Out Of State,2,0,52398
2020-10-22 0:00:00,12:45,Out Of State,5,0,52630
2020-10-23 0:00:00,12:45,Out Of State,9,0,52955
2020-10-24 0:00:00,12:45,Out Of State,8,0,53404
2020-10-25 0:00:00,12:45,Out Of State,17,0,53628
2020-10-26 0:00:00,12:45,Out Of State,5,0,53876
2020-10-27 0:00:00,12:45,Out Of State,1,0,54105
2020-10-28 0:00:00,12:45,Out Of State,1,0,54563
2020-10-29 0:00:00,12:45,Out Of State,1,0,54846
2020-10-30 0:00:00,12:45,Out Of State,2,0,55209
2020-03-17 0:00:00,12:00,Southeast Central,1,0,0
2020-03-18 0:00:00,12:00,Southeast Central,1,0,0
2020-03-19 0:00:00,12:00,Southeast Central,1,0,0
2020-03-20 0:00:00,12:00,Southeast Central,1,0,0
2020-03-21 0:00:00,12:00,Southeast Central,1,0,0
2020-03-22 0:00:00,12:00,Southeast Central,1,0,0
2020-03-24 0:00:00,12:00,Southeast Central,1,0,0
2020-03-25 0:00:00,12:00,Southeast Central,1,0,0
2020-03-26 0:00:00,12:00,Southeast Central,1,0,0
2020-03-27 0:00:00,12:00,Southeast Central,1,0,0
2020-03-28 0:00:00,12:00,Southeast Central,2,0,0
2020-03-29 0:00:00,12:00,Southeast Central,2,0,0
2020-03-30 0:00:00,12:00,Southeast Central,6,0,0
2020-03-31 0:00:00,12:00,Southeast Central,6,0,0
2020-04-01 0:00:00,12:00,Southeast Central,7,0,0
2020-04-02 0:00:00,12:00,Southeast Central,9,0,0
2020-04-03 0:00:00,12:00,Southeast Central,11,0,0
2020-04-04 0:00:00,12:00,Southeast Central,14,0,0
2020-04-05 0:00:00,12:00,Southeast Central,16,0,0
2020-04-06 0:00:00,12:00,Southeast Central,20,0,0
2020-04-07 0:00:00,12:00,Southeast Central,25,0,0
2020-04-08 0:00:00,12:00,Southeast Central,28,0,0
2020-04-09 0:00:00,12:00,Southeast Central,39,1,0
2020-04-10 0:00:00,12:00,Southeast Central,41,1,0
2020-04-11 0:00:00,12:00,Southeast Central,48,1,0
2020-04-12 0:00:00,21:12,Southeast Central,50,1,0
2020-04-13 0:00:00,16:26,Southeast Central,51,3,0
2020-04-14 0:00:00,16:14,Southeast Central,56,3,0
2020-04-15 0:00:00,16:16,Southeast Central,60,3,0
2020-04-16 0:00:00,19:10,Southeast Central,61,3,0
2020-04-17 0:00:00,17:34,Southeast Central,62,3,0
2020-04-17 0:00:00,20:59,Southeast Central,62,3,0
2020-04-18 0:00:00,15:50,Southeast Central,75,3,0
2020-04-19 0:00:00,14:45,Southeast Central,92,3,0
2020-04-20 0:00:00,14:45,Southeast Central,92,4,0
2020-04-21 0:00:00,14:45,Southeast Central,118,4,0
2020-04-22 0:00:00,15:25,Southeast Central,120,4,0
2020-04-23 0:00:00,14:48,Southeast Central,127,5,0
2020-04-24 0:00:00,14:43,Southeast Central,137,5,0
2020-04-24 0:00:00,15:24,Southeast Central,137,5,0
2020-04-25 0:00:00,14:45,Southeast Central,140,6,0
2020-04-26 0:00:00,14:45,Southeast Central,139,6,0
2020-04-27 0:00:00,15:07,Southeast Central,140,7,0
2020-04-28 0:00:00,15:05,Southeast Central,146,7,2130
2020-04-29 0:00:00,17:23,Southeast Central,148,8,2192
2020-04-30 0:00:00,16:42,Southeast Central,151,9,2312
2020-05-01 0:00:00,15:37,Southeast Central,152,9,0
2020-05-02 0:00:00,23:28,Southeast Central,155,9,2467
2020-05-03 0:00:00,14:45,Southeast Central,155,9,2607
2020-05-04 0:00:00,22:16,Southeast Central,157,9,2654
2020-05-05 0:00:00,14:45,Southeast Central,158,9,2687
2020-05-06 0:00:00,15:43,Southeast Central,160,9,2774
2020-05-07 0:00:00,14:45,Southeast Central,163,9,2861
2020-05-08 0:00:00,14:45,Southeast Central,164,10,2958
2020-05-09 0:00:00,14:45,Southeast Central,171,10,3033
2020-05-10 0:00:00,14:45,Southeast Central,174,10,3122
2020-05-11 0:00:00,14:45,Southeast Central,194,11,3234
2020-05-12 0:00:00,14:45,Southeast Central,213,11,3356
2020-05-13 0:00:00,14:45,Southeast Central,218,12,3667
2020-05-13 0:00:00,15:45,Southeast Central,218,12,3645
2020-05-14 0:00:00,14:45,Southeast Central,220,14,3991
2020-05-15 0:00:00,21:28,Southeast Central,229,14,4875
2020-05-16 0:00:00,14:45,Southeast Central,237,15,4968
2020-05-17 0:00:00,14:45,Southeast Central,245,14,5219
2020-05-18 0:00:00,14:45,Southeast Central,249,15,5510
2020-05-19 0:00:00,23:29,Southeast Central,251,17,5673
2020-05-20 0:00:00,14:44,Southeast Central,254,17,6015
2020-05-21 0:00:00,14:36,Southeast Central,261,17,6293
2020-05-22 0:00:00,14:45,Southeast Central,263,17,6448
2020-05-23 0:00:00,23:48,Southeast Central,268,17,6725
2020-05-24 0:00:00,14:45,Southeast Central,285,19,6945
2020-05-25 0:00:00,14:45,Southeast Central,287,19,7350
2020-05-26 0:00:00,14:45,Southeast Central,286,20,7494
2020-05-27 0:00:00,14:45,Southeast Central,290,23,7664
2020-05-28 0:00:00,14:45,Southeast Central,295,24,7886
2020-05-29 0:00:00,14:45,Southeast Central,300,25,8561
2020-05-30 0:00:00,14:45,Southeast Central,301,26,8751
2020-05-31 0:00:00,14:45,Southeast Central,303,26,8956
2020-06-01 0:00:00,14:45,Southeast Central,303,26,9417
2020-06-02 0:00:00,14:45,Southeast Central,305,26,9507
2020-06-03 0:00:00,14:45,Southeast Central,308,27,9768
2020-06-04 0:00:00,14:45,Southeast Central,309,28,10099
2020-06-05 0:00:00,14:45,Southeast Central,320,28,10305
2020-06-06 0:00:00,14:45,Southeast Central,323,28,10550
2020-06-07 0:00:00,14:45,Southeast Central,324,28,10975
2020-06-08 0:00:00,14:45,Southeast Central,326,28,11399
2020-06-09 0:00:00,14:45,Southeast Central,327,28,11544
2020-06-10 0:00:00,14:45,Southeast Central,331,28,11928
2020-06-11 0:00:00,14:45,Southeast Central,330,28,12264
2020-06-12 0:00:00,14:45,Southeast Central,332,28,12605
2020-06-13 0:00:00,14:45,Southeast Central,336,28,12826
2020-06-14 0:00:00,14:45,Southeast Central,339,28,13143
2020-06-15 0:00:00,14:45,Southeast Central,341,28,13535
2020-06-16 0:00:00,14:45,Southeast Central,342,28,13622
2020-06-17 0:00:00,14:45,Southeast Central,346,28,13972
2020-06-18 0:00:00,14:45,Southeast Central,352,28,14526
2020-06-19 0:00:00,14:45,Southeast Central,356,28,15323
2020-06-20 0:00:00,13:45,Southeast Central,356,28,15780
2020-06-21 0:00:00,14:45,Southeast Central,365,28,16083
2020-06-22 0:00:00,14:45,Southeast Central,367,28,16423
2020-06-23 0:00:00,14:45,Southeast Central,368,28,16669
2020-06-24 0:00:00,20:58,Southeast Central,374,28,17506
2020-06-25 0:00:00,14:45,Southeast Central,378,28,18657
2020-06-26 0:00:00,14:45,Southeast Central,379,28,19159
2020-06-27 0:00:00,12:45,Southeast Central,385,28,19617
2020-06-28 0:00:00,11:45,Southeast Central,389,28,20655
2020-06-29 0:00:00,14:45,Southeast Central,390,28,21403
2020-06-30 0:00:00,14:45,Southeast Central,393,28,21870
2020-07-01 0:00:00,15:45,Southeast Central,402,28,22399
2020-07-02 0:00:00,15:45,Southeast Central,402,28,22813
2020-07-03 0:00:00,14:45,Southeast Central,411,28,23519
2020-07-04 0:00:00,14:45,Southeast Central,419,28,23724
2020-07-05 0:00:00,14:45,Southeast Central,420,28,23862
2020-07-06 0:00:00,14:45,Southeast Central,429,28,24354
2020-07-07 0:00:00,14:45,Southeast Central,435,28,24511
2020-07-08 0:00:00,14:45,Southeast Central,459,28,25016
2020-07-09 0:00:00,14:45,Southeast Central,471,28,25648
2020-07-10 0:00:00,14:45,Southeast Central,505,28,26313
2020-07-11 0:00:00,12:45,Southeast Central,526,28,26987
2020-07-12 0:00:00,13:45,Southeast Central,529,28,27401
2020-07-13 0:00:00,14:45,Southeast Central,545,28,27569
2020-07-14 0:00:00,14:45,Southeast Central,557,28,27941
2020-07-15 0:00:00,12:45,Southeast Central,575,28,28566
2020-07-16 0:00:00,14:45,Southeast Central,585,30,29421
2020-07-17 0:00:00,14:45,Southeast Central,612,29,30484
2020-07-18 0:00:00,14:45,Southeast Central,639,29,31353
2020-07-19 0:00:00,12:45,Southeast Central,650,29,31627
2020-07-20 0:00:00,14:45,Southeast Central,681,29,32455
2020-07-21 0:00:00,14:45,Southeast Central,695,29,33002
2020-07-22 0:00:00,12:45,Southeast Central,705,29,33544
2020-07-23 0:00:00,12:45,Southeast Central,743,29,34532
2020-07-24 0:00:00,12:45,Southeast Central,783,29,35159
2020-07-25 0:00:00,12:45,Southeast Central,794,30,35742
2020-07-26 0:00:00,12:45,Southeast Central,813,30,36140
2020-07-27 0:00:00,12:45,Southeast Central,849,30,36951
2020-07-28 0:00:00,12:45,Southeast Central,870,33,37369
2020-07-29 0:00:00,12:45,Southeast Central,927,33,37762
2020-07-30 0:00:00,12:45,Southeast Central,953,32,38654
2020-07-31 0:00:00,12:45,Southeast Central,965,32,39371
2020-08-01 0:00:00,12:45,Southeast Central,1000,32,40249
2020-08-02 0:00:00,12:45,Southeast Central,1045,32,40796
2020-08-03 0:00:00,12:45,Southeast Central,1060,32,41390
2020-08-04 0:00:00,12:45,Southeast Central,1089,32,41971
2020-08-05 0:00:00,12:45,Southeast Central,1113,34,42264
2020-08-06 0:00:00,12:45,Southeast Central,1160,34,43095
2020-08-07 0:00:00,12:45,Southeast Central,1202,35,43637
2020-08-08 0:00:00,12:45,Southeast Central,1259,35,44375
2020-08-09 0:00:00,12:45,Southeast Central,1264,35,44832
2020-08-10 0:00:00,12:45,Southeast Central,1301,36,45335
2020-08-11 0:00:00,12:45,Southeast Central,1324,37,46233
2020-08-12 0:00:00,12:45,Southeast Central,1397,37,47217
2020-08-13 0:00:00,12:45,Southeast Central,1456,37,47988
2020-08-14 0:00:00,12:45,Southeast Central,1513,37,48970
2020-08-15 0:00:00,12:45,Southeast Central,1601,37,49905
2020-08-16 0:00:00,12:45,Southeast Central,1660,37,50825
2020-08-17 0:00:00,12:45,Southeast Central,1717,37,51858
2020-08-18 0:00:00,13:45,Southeast Central,1783,37,52568
2020-08-19 0:00:00,12:45,Southeast Central,1877,37,53431
2020-08-20 0:00:00,12:45,Southeast Central,1972,38,54420
2020-08-21 0:00:00,12:45,Southeast Central,2072,38,55550
2020-08-22 0:00:00,12:45,Southeast Central,2184,38,56999
2020-08-23 0:00:00,12:45,Southeast Central,2265,38,57964
2020-08-24 0:00:00,12:45,Southeast Central,2300,38,58730
2020-08-25 0:00:00,12:45,Southeast Central,2364,38,59343
2020-08-26 0:00:00,12:45,Southeast Central,2472,38,60333
2020-08-26 0:00:00,14:45,Southeast Central,2472,38,60333
2020-08-27 0:00:00,12:45,Southeast Central,2579,38,61222
2020-08-28 0:00:00,12:45,Southeast Central,2661,39,62182
2020-08-29 0:00:00,12:45,Southeast Central,2802,41,63049
2020-08-30 0:00:00,12:45,Southeast Central,2874,41,64763
2020-08-31 0:00:00,12:45,Southeast Central,2937,41,65753
2020-09-01 0:00:00,12:45,Southeast Central,2984,43,66212
2020-09-02 0:00:00,12:45,Southeast Central,3108,44,66365
2020-09-03 0:00:00,12:45,Southeast Central,3180,46,67458
2020-09-04 0:00:00,12:45,Southeast Central,3387,50,70578
2020-09-05 0:00:00,12:45,Southeast Central,3532,50,71623
2020-09-06 0:00:00,12:45,Southeast Central,3598,50,72589
2020-09-07 0:00:00,12:45,Southeast Central,3647,51,73169
2020-09-08 0:00:00,12:45,Southeast Central,3716,51,73497
2020-09-09 0:00:00,12:45,Southeast Central,3758,52,74226
2020-09-10 0:00:00,12:45,Southeast Central,3871,53,74986
2020-09-11 0:00:00,12:45,Southeast Central,3983,54,76267
2020-09-12 0:00:00,12:45,Southeast Central,4098,54,77742
2020-09-13 0:00:00,11:45,Southeast Central,4195,54,78487
2020-09-14 0:00:00,19:55,Southeast Central,4242,54,79579
2020-09-15 0:00:00,12:45,Southeast Central,4303,55,80070
2020-09-16 0:00:00,12:45,Southeast Central,4404,59,80871
2020-09-17 0:00:00,12:45,Southeast Central,4498,60,82314
2020-09-18 0:00:00,12:45,Southeast Central,4580,62,83716
2020-09-19 0:00:00,12:45,Southeast Central,4667,64,85252
2020-09-20 0:00:00,12:45,Southeast Central,4737,64,86031
2020-09-21 0:00:00,12:45,Southeast Central,4830,64,86904
2020-09-22 0:00:00,12:45,Southeast Central,4872,67,87619
2020-09-23 0:00:00,12:45,Southeast Central,4963,67,88220
2020-09-24 0:00:00,12:45,Southeast Central,5054,69,89614
2020-09-25 0:00:00,12:45,Southeast Central,5164,71,91254
2020-09-26 0:00:00,11:45,Southeast Central,5244,73,92516
2020-09-27 0:00:00,12:45,Southeast Central,5303,72,93231
2020-09-28 0:00:00,12:45,Southeast Central,5350,76,93777
2020-09-29 0:00:00,12:45,Southeast Central,5389,80,94299
2020-09-30 0:00:00,12:45,Southeast Central,5461,85,94882
2020-10-01 0:00:00,12:45,Southeast Central,5567,87,95740
2020-10-02 0:00:00,12:45,Southeast Central,5649,94,97128
2020-10-03 0:00:00,12:45,Southeast Central,5728,95,98406
2020-10-04 0:00:00,12:45,Southeast Central,5764,95,99311
2020-10-05 0:00:00,12:45,Southeast Central,5825,96,99866
2020-10-06 0:00:00,12:45,Southeast Central,5888,100,100397
2020-10-07 0:00:00,14:45,Southeast Central,6009,103,101518
2020-10-08 0:00:00,12:45,Southeast Central,6095,107,102552
2020-10-09 0:00:00,12:45,Southeast Central,6212,109,103885
2020-10-10 0:00:00,12:45,Southeast Central,6274,113,104986
2020-10-11 0:00:00,12:45,Southeast Central,6362,114,105539
2020-10-12 0:00:00,12:45,Southeast Central,6444,118,106382
2020-10-12 0:00:00,9:45,Southeast Central,6362,114,99089
2020-10-13 0:00:00,12:45,Southeast Central,6486,122,106928
